artifact;repository
com.android.kotlin.multiplatform.library:com.android.kotlin.multiplatform.library.gradle.plugin;unknown
com.adobe.creativesdk:image-native;unknown
com.aeontronix.anypoint-tools:anypoint-cli;unknown
com.adobe.cq.social:cq-social-calendar;unknown
com.agentsflex:agents-flex-store-elasticsearch;unknown
com.adobe.granite.bundles:json;unknown
com.adstertech:orchestrationsdk-unity-bridge;unknown
com.adobe.cq.social:cq-social-blog;unknown
com.adobe.cq.social:cq-social-qna;unknown
com.adobe.granite:crx2oak;unknown
com.aevi.barcode:barcode-scanner;unknown
com.adobe.cq.social:cq-social-ugcbase-api;unknown
com.adobe.cq.social:cq-social-badging-api;unknown
com.adobe.cq.social:cq-social-moderation;unknown
com.adadapted:aa_multiplatform_sdk-android;unknown
com.adobe.cq.social:cq-social-review;unknown
com.adobe.qe:aem-td2-core-tests;unknown
com.adobe.cq.social:cq-social-console;unknown
com.adobe.cq.social:cq-social-ugcbase;unknown
com.adobe.cq.social:cq-social-group;unknown
com.adobe.cq.social:cq-social-scf-api;unknown
com.adobe.cq.social:cq-social-scoring;unknown
com.adobe.cq.social:cq-social-reporting-management;unknown
com.adobe.cq.social:cq-social-journal;unknown
com.adobe.cq.social:cq-social-translation;unknown
com.adobe.cq:aem-modernize-tools;unknown
com.adobe.cq.social:cq-social-scoring-api;unknown
com.adobe.cq.sample:we.retail.core;unknown
com.adobe.cq.social:cq-social-tally;unknown
com.adobe.granite:com.adobe.granite.references.core;unknown
com.aevi.sdk.xpay:xpay-uat;unknown
com.adadapted:aa_multiplatform_sdk;unknown
com.adadapted:aa_multiplatform_sdk-js;unknown
com.adobe.cq.social:cq-social-commons-oauth;unknown
com.aeontronix.enhanced-mule:enhanced-mule-client-config;unknown
com.adobe.cq.social:cq-social-handlebars;unknown
com.aeontronix.aeontek-vcs:aeontek-vcs-client;unknown
com.adobe.granite:com.adobe.granite.optout;unknown
com.addc.mojo:ova-maven-plugin;unknown
com.addplus9:addplus_oss;unknown
com.adobe.granite:com.adobe.granite.maintenance.core;unknown
com.aboutyou.cloud.storefrontapi:StorefrontClient;unknown
com.adobe.cq.social:cq-social-srp-api;unknown
com.adadapted:aa_multiplatform_sdk-ios;unknown
com.aeontronix.devtools:aeon-dev-tools-core;unknown
com.acidmanic:installation;unknown
com.addplus9:addplus_security_service;unknown
com.adobe.granite.tools:com.adobe.granite.tools.fileinstallertool;unknown
com.adobe.granite:com.adobe.granite.extensions.webconsolebranding;unknown
com.adobe.cq:cq-dialog-conversion;unknown
com.adobe.cq.dam:cq-dam-cfm-api;unknown
com.aeontronix.kryptotek:kryptotek-rest-server-test;unknown
com.adobe.granite:com.adobe.granite.testing.clients;unknown
com.adadapted:aa_multiplatform_sdk-android-debug;unknown
co.weepay:weepay-java;unknown
co.ipregistry:ipregistry-spring-boot-mvc;unknown
co.ipregistry:ipregistry-spring-boot-webflux;unknown
co.ipregistry:ipregistry-spring-webflux;unknown
co.ipregistry:ipregistry-spring-common;unknown
co.ipregistry:ipregistry-spring-boot;unknown
co.jbear.lib:euphony;unknown
co.ipregistry:ipregistry-spring-core;unknown
co.ipregistry:ipregistry-spring-mvc;unknown
co.privacyone.cerberus:restmodel;unknown
cn.rongcloud.private.sdk.push:meizu;unknown
cn.xuqiudong.basic:lcxm-cas-sso-client;unknown
cn.rongcloud.sdk:im_kit;unknown
cn.rongcloud.private.sdk.push:vivo;unknown
co.com.sofka:redis-cache;unknown
co.amity.android:amity-video-publisher;unknown
cn.rongcloud.sdk:meizu;unknown
cn.sunxiansheng:combinations-quickstart-starter;unknown
cn.starlight-software:sherly-rpc;unknown
cn.tworice:tworice-common;unknown
cn.stylefeng.roses:kernel-d-sms;unknown
cn.stylefeng.roses:db-spring-boot-starter;unknown
cn.sunxiansheng:combinations-seckill-starter;unknown
cn.tworice:tworice-framework;unknown
cn.xnatural.remoter:remoter;unknown
cn.t:jvm-util;unknown
cn.scbsi:chainmaker-java-sdk-btsi-rpc;unknown
cn.rongcloud.sdk.push:oppo;unknown
cn.tripnx:open-api-sdk;unknown
cn.stylefeng.roses:timer-api;unknown
cn.rongcloud.private.sdk:fu_beautifier;unknown
cn.tenmg:flink-jobs-config;unknown
cn.rongcloud.private.sdk.push:rong;unknown
cn.zcltd:btg-httpsession;unknown
cn.rongcloud.private.sdk.push:oppo;unknown
cn.rongcloud.private.sdk:locationKit;unknown
cn.tenmg:hibernate-sqltool;unknown
cn.rongcloud.private.sdk:face_beautifier;unknown
cn.rongcloud.private.sdk:imkit_stream;unknown
cn.rongcloud.private.sdk:im_libcore;unknown
cn.rongcloud.private.sdk:player;unknown
cn.springcloud.gray:spring-cloud-gray-plugin-rest;unknown
cn.rongcloud.private.sdk.push:huawei;unknown
cn.rongcloud.private.sdk:rcsticker;unknown
cn.rongcloud.private.sdk:emoji-compat;unknown
cn.rongcloud.private.sdk:quic;unknown
cn.tworice:tworice-chatbot-starter;unknown
cn.testnewbie.automation:automation-interface;unknown
cn.sunyblog.easymail:easymail-spring-boot-starter;unknown
cn.rivers100:udload;unknown
cn.springcloud.gray:spring-cloud-gray-plugin-openfeign;unknown
cn.ryeme.zero:zero-parent;unknown
cn.torna:springdoc-plugin;unknown
cn.sunyuqiang:yqutils;unknown
cn.tyoui:domap;unknown
cn.rongcloud.private.sdk.push:honor;unknown
cn.warpin:server;unknown
cn.sj1:tinyasm-tool;unknown
cn.yanzx-dev.gitlab:sapjco-spring;unknown
cn.rongcloud.private.sdk.push:fcm;unknown
cn.rongcloud.private.sdk:voice_beautifier;unknown
cn.rivers100:network;unknown
cn.tenmg:dsl-core;unknown
cn.spatiotemporal:spatiotemporal-commons-file;unknown
cn.yuncloud:gmsm;unknown
cn.zhxu:okhttps-parent;unknown
cn.stylefeng.roses:wrapper-field-sdk;unknown
cn.stylefeng.roses:validator-sdk-captcha;unknown
cn.rongcloud.private.sdk.push:xiaomi;unknown
cn.openjava:gmsm;unknown
cn.klaw:xxl-job-core;unknown
cn.net.pap:pap4j-boot3-starter-statemachine;unknown
cn.ipokerface:parent;unknown
cn.klaw:klaw-visualdev-onlinedev-entity;unknown
cn.klaw:klaw-common-event;unknown
cn.klaw:klaw-common-ai;unknown
cn.klaw:klaw-common-security;unknown
cn.ibizlab.plugin:ibiz-plugin-antvg6;unknown
cn.hserver:hserver-plugin-nacos;unknown
cn.lazytool:lazytool-all;unknown
cn.loyom.boot:loyom-boot-plugin-oss;unknown
cn.langpy:nlp2cron;unknown
cn.loyom.boot:loyom-boot-plugin-sms-dxb;unknown
cn.org.opendfl:opendfl-core-locks;unknown
cn.ibizlab.plugin:ibiz-cloud-ai-baichuanai;unknown
cn.ibaijia:jsm-frame;unknown
cn.jeeweb:jeeweb-common-hibernatemvc;unknown
cn.klaw:klaw-scheduletask-starter;unknown
cn.klaw:klaw-common-sms;unknown
cn.klaw:klaw-common-i18n;unknown
cn.lioyan:sec-template-archetype;unknown
cn.klaw:klaw-common-connector;unknown
cn.klaw:klaw-common-swagger;unknown
cn.klaw:klaw-common-file;unknown
cn.klaw:klaw-common-entity;unknown
cn.klaw:klaw-common-office;unknown
cn.leocode.ai:leocode-springboot-starter-ai-openai-3.5;unknown
cn.org.dianjiu:roboter-spring-boot-starter;unknown
cn.klaw:klaw-extend-entity;unknown
cn.klaw:klaw-flowable-entity;unknown
cn.loyom.boot:loyom-boot-spring-service-mongo;unknown
cn.klaw:klaw-boot-common;unknown
cn.klaw:klaw-visualdev-generater-entity;unknown
cn.mucang.joinad:join-core;unknown
cn.mvapi:xiaobao-login-model;unknown
cn.ipokerface:admin-spring;unknown
cn.klaw:klaw-system-entity;unknown
cn.hserver:hserver-plugin-forest;unknown
cn.jeeweb:jeeweb-common-quartz;unknown
cn.loyom.boot:loyom-boot-plugin;unknown
cn.ipokerface:mybatis-generator-core;unknown
cn.jeeweb:jeeweb-common-oss;unknown
cn.katool.security:katool-security-gateway-zuul-starter;unknown
cn.klaw:klaw-common-redis;unknown
cn.ibizlab.plugin:ibizlab-generator-cli;unknown
cn.ivan95.me:mybatis-extend-samples;unknown
cn.klaw:klaw-permission-entity;unknown
cn.klaw:klaw-app-entity;unknown
cn.klaw:klaw-scheduletask-model;unknown
cn.klaw:klaw-workflow-engine-entity;unknown
cn.loyom.boot:loyom-boot-business-sqlite-exe-demo;unknown
cn.myeasyai.easyai:easyAi;unknown
cn.klaw:klaw-visualdata-entity;unknown
cn.klaw:klaw-common-core;unknown
cn.ivan95.me:mybatis-extend-gen;unknown
cn.klaw:klaw-visualdev-base-entity;unknown
cn.klaw:klaw-file-core-starter;unknown
cn.legendshop:legendshop-dao-annotation;unknown
cn.net.pap:pap4j-common-excel;unknown
cn.org.opendfl:opendfl-core;unknown
cn.ipokerface:spring-cloud-config-client;unknown
cn.loyom.boot:loyom-boot-business-demo;unknown
cn.mvapi:xiaobao-message-sms;unknown
cn.klaw:klaw-file-entity;unknown
cn.klaw:klaw-common-shardingsphere;unknown
cn.klaw:klaw-example-entity;unknown
cn.klaw:klaw-common-scheduletask;unknown
cn.klaw:klaw-common-selenium;unknown
cn.klaw:klaw-message-entity;unknown
cn.klaw:klaw-visualdev-portal-entity;unknown
cn.klaw:klaw-common-auth;unknown
cn.klaw:klaw-visualdev-integrate-entity;unknown
cn.klaw:klaw-common-database;unknown
cn.kdyzm:kdyzm-util;unknown
cn.ivan95.me:mybatis-extend;unknown
cn.ipokerface:admin-common-spring;unknown
cn.net.vidyo:jsmth-io;unknown
cn.ipokerface:redis-client-spring;unknown
cn.klaw:klaw-scheduletask-client;unknown
cn.ipokerface:netty-server;unknown
cn.klaw:klaw-oauth-entity;unknown
cn.mybatis-mp:mybatis-mp-sql-core;unknown
cn.jdevelops:jdevelops-archetype;unknown
cn.hhchat:wechat-kit;unknown
cn.lingyangwl.framework:mq-base-spring-boot-starter;unknown
cn.idev.excel:easyexcel-plus-test;unknown
cn.hserver:hserver-cloud-common;unknown
cn.hserver:hserver-plugin;unknown
cn.lesper:iTextAsian;unknown
cn.ibizlab.plugin:ibizlab-template-document;unknown
cn.lingyangwl.framework:mybatis-plus-spring-boot-starter;unknown
cn.mvapi:xiaobao-data-mysql-create-starter;unknown
cn.godmao:poker;unknown
cn.com.kingbase:KesDialect-for-hibernate3.0.3;unknown
cn.bywei:swagger-lazydoc-dubbo;unknown
cn.bee-cloud:beecloud-service-sms;unknown
cn.fscode.commons:commons-tool-core;unknown
club.mydlq:swagger-kubernetes;unknown
cn.android666:osd;unknown
cn.geoair.dependencies:geoair-base-parent;unknown
cn.bootx:table-modify-mysql;unknown
cn.com.tltim.pigx:pigx-common-xss;unknown
cn.fxbin.bubble:bubble-fireworks-test-plugin-logging;unknown
cn.bee-cloud:beecloud-service-im;unknown
cn.com.tltim.pigx:pigx-common-gray;unknown
cn.bctools:demo2;unknown
cn.atcoder:monitoring-platform-api;unknown
cn.com.jeeweb:jeeweb-core;unknown
cn.ai-connect:openai-java-sdk;unknown
cn.bootx.platform:common-data-translate;unknown
cn.geoair.geo.dynamic:geo-dynamic-tools;unknown
cn.fatebug.cloud:fate-common-pay;unknown
cn.bestwu.autodoc:cn.bestwu.autodoc.gradle.plugin;unknown
cloud.testload:jmeter-clickhouse-listener;unknown
cn.com.kingbase:postgresql-for-kingbase;unknown
cn.bestwu:security-oauth2-authorizationserver;unknown
cn.bootx:mybatis-table-modify-mysql-boot-starter;unknown
cn.bctools:jvs-starter-oss;unknown
cn.bestwu.autodoc:gradle-plugin;unknown
cloud.orbit:orbit-proto;unknown
cn.easyutil:veteran-web;unknown
cloud.oneentry:sdk-storage-watchosx64;unknown
cn.benma666:KettleEasyExpand;unknown
cn.geoair.geo.dynamic:geo-dynamic;unknown
cloud.thingslinker:onion-mqtt;unknown
cn.fly2think:AgentwebChooser;unknown
cn.bestwu.wechat:weixin-common;unknown
cloud.oneentry:sdk-templates-macosarm64;unknown
cn.bitfactory:bop-java-subscription;unknown
cn.com.kingbase:KesDialect-for-hibernate3.6.0;unknown
cn.godmao:action;unknown
cn.bctools:jvs-starter-job;unknown
club.told:told-remote-jvm;unknown
cloud.tianai.rpc.remoting.codec:rpc-remoting-codec;unknown
cn.greatbin:my-excel;unknown
cn.geoair:geoair-sdk;unknown
cn.fangxinqian.sdk:fxq-open-sdk;unknown
cn.com.jeeweb:common-image;unknown
cn.com.jeeweb:common-jwt;unknown
cn.bootx.platform:common-idempotency;unknown
cn.aotcloud:commons-utils;unknown
cloud.thingslinker:onion-mqtt-server;unknown
cn.fly2think:PanoramaSystem;unknown
cn.bootx.platform:bootx-start;unknown
cn.com.infosec:netty-parent;unknown
cn.fscode.common:common-mybatis-mate-annotations;unknown
cn.bjdd301:core-mvc;unknown
cn.geoair:geoair-web;unknown
cloud.oneentry:sdk-initialization-android;unknown
city.smartb.ssm:ssm-couchdb-dsl-jvm;unknown
city.smartb.ssm:ssm-couchdb-spring-boot-starter;unknown
cloud.oneentry:sdk-product-statuses-tvosx64;unknown
cloud.keveri.dev:keveri-gateway-bootstrap;unknown
cloud.oneentry:sdk-auth-iossimulatorarm64;unknown
church.i18n:church.i18n.error.spring;unknown
city.smartb.ssm:ssm-tx-dsl-js;unknown
cloud.keveri.dev:keveri-gateway-plugin-param-spring-boot-starter;unknown
city.smartb.cccev:cccev-dsl-client-jvm;unknown
city.smartb.s2:s2-sourcing-automate-js;unknown
city.smartb.cccev:dsl-client-jvm;unknown
city.smartb.i2:i2-group-domain-jvm;unknown
city.smartb.i2:i2-spring-boot-starter-auth-keycloak;unknown
cloud.oneentry:sdk-block-tvosx64;unknown
city.smartb.im:infra-redis;unknown
city.smartb.cccev:cccev-framework-f2-client-jvm;unknown
city.smartb.cccev:certification-f2-client-jvm;unknown
ch.inftec.ju:ju-dbutil;unknown
city.smartb.ssm:ssm-sdk-dsl-jvm;unknown
city.smartb.im:im-privilege-core-domain-jvm;unknown
city.smartb.f2:f2-client-ktor;unknown
cloud.oneentry:sdk-payments-watchossimulatorarm64;unknown
city.smartb.i2:role-f2-create;unknown
cloud.oneentry:sdk-blocks-iosx64;unknown
ch.uzh.ifi.ddis.ifp:cassandra-esper;unknown
cloud.oneentry:sdk-product-statuses-tvossimulatorarm64;unknown
ch.randelshofer:org.monte.media.amigaatari;unknown
ch.randelshofer:org.jhotdraw8.fxcollection;unknown
cloud.oneentry:sdk-product-statuses-iosarm64;unknown
city.smartb.i2:user-f2-create;unknown
city.smartb.im:im-organization-domain-jvm;unknown
ch.sbb.maven.archetypes:wmb7-maven-projects;unknown
cloud.oneentry:sdk-pages-macosarm64;unknown
city.smartb.cccev:certification-api;unknown
church.i18n:church.i18n.error;unknown
cloud.oneentry:sdk-forms-macosx64;unknown
cloud.oneentry:sdk-payments-tvossimulatorarm64;unknown
city.smartb.im:im-space-api;unknown
cloud.nebulacore:api-lambda-connector;unknown
city.smartb.cccev:cccev-certification-tasks;unknown
city.smartb.cccev:requirement-f2-client;unknown
city.smartb.im:role-domain-js;unknown
city.smartb.i2:i2-client-f2-create;unknown
cloud.keveri.dev:response4j-springboot-example;unknown
ch.mobi.mobitor.plugins:mobitor-plugin-nexusiq;unknown
city.smartb.iris:iris-vc;unknown
city.smartb.iris:iris-ld-jsonld;unknown
ch.randelshofer:org.monte.media;unknown
city.smartb.cccev:cccev-certification-f2-domain;unknown
city.smartb.cccev:cccev-framework-api;unknown
click.webelement:parameterized-findby;unknown
cloud.keveri.dev:keveri-gateway-plugin-param;unknown
city.smartb.i2:i2-user-f2-roles-revoke;unknown
ch.oliumbi.compass:sql;unknown
cloud.oneentry:sdk-events-tvosx64;unknown
cloud.oneentry:sdk-locales-iosx64;unknown
city.smartb.f2:f2-dsl-cqrs;unknown
ch.mobi.mobitor:mobitor-base;unknown
city.smartb.d2:dokka-storybook-plugin;unknown
cloud.oneentry:sdk-orders-tvossimulatorarm64;unknown
cloud.nexad.analytics:core;unknown
cloud.oneentry:sdk-menus-macosarm64;unknown
city.smartb.i2:client-f2-query;unknown
city.smartb.ssm:ssm-chaincode-f2-client;unknown
city.smartb.s2:s2-sourcing-dsl-js;unknown
cloud.oneentry:sdk-pages;unknown
ch.hsr.mas.oms-financialanalyzer:oms-fa-parent;unknown
city.smartb.i2:i2-user-f2-disable;unknown
ch.sbb:export-package-generator;unknown
ch.cern.hbase:hbase-metrics-api;unknown
cc.shacocloud:mirage;unknown
cc.rbbl.game-of-life:game-of-life-lib-native;unknown
cc.zhaoac:faith-core-mybatis;unknown
cc.spray:spray-client;unknown
cat.inspiracio:dummy-servlet;unknown
ch.cern.hadoop:hadoop-datajoin;unknown
cc.siyecao.uid:uid-spring-boot-starter;unknown
ch.cern.hadoop:hadoop-fs2img;unknown
cc.spray:spray-client_2.9.0-1;unknown
ch.cern.hadoop:hadoop-hdfs-bkjournal;unknown
ch.cern.hadoop:hadoop-hdfs-project;unknown
cc.springworks:springworks-parent;unknown
cc.morz.pandora:httphelper-spring-boot-starter;unknown
cc.jfire:baseutil;unknown
cc.renken:keylock;unknown
ch.cern.hadoop:hadoop-client-integration-tests;unknown
center.wxp:mybatis.mapper;unknown
ch.codeblock.qrinvoice.tests:qrinvoice-tests-integration;unknown
ch.codeblock.qrinvoice.tests:qrinvoice-tests-resources;unknown
